日期,省,比例
2020-01-23,甘肃,0.0036
2020-01-23,新疆,0.0034
2020-01-23,海南,0.0032
2020-01-23,黑龙江,0.0026
2020-01-23,内蒙古,0.0024
2020-01-23,吉林,0.0019
2020-01-23,宁夏,0.0015
2020-01-23,青海,0.0007000000000000001
2020-01-23,西藏,0.0001
2020-01-24,浙江,0.4543
2020-01-24,上海,0.096
2020-01-24,江苏,0.08470000000000001
2020-01-24,福建,0.0784
2020-01-24,广东,0.035
2020-01-24,安徽,0.0222
2020-01-24,北京,0.0214
2020-01-24,山东,0.0211
2020-01-24,河南,0.0188
2020-01-24,湖北,0.0168
2020-01-24,江西,0.016200000000000003
2020-01-24,湖南,0.0139
2020-01-24,贵州,0.0121
2020-01-24,四川,0.0119
2020-01-24,山西,0.011200000000000002
2020-01-24,云南,0.0101
2020-01-24,陕西,0.0096
2020-01-24,河北,0.0095
2020-01-24,广西,0.0091
2020-01-24,重庆,0.0086
2020-01-24,辽宁,0.006
2020-01-24,天津,0.0048
2020-01-24,甘肃,0.004699999999999999
2020-01-24,海南,0.0039
2020-01-24,黑龙江,0.0038
2020-01-24,内蒙古,0.0034
2020-01-24,新疆,0.0032
2020-01-24,吉林,0.0025
2020-01-24,宁夏,0.0017
2020-01-24,青海,0.0013
2020-01-24,西藏,0.0001
2020-01-25,浙江,0.4429
2020-01-25,福建,0.07980000000000001
2020-01-25,上海,0.07629999999999999
2020-01-25,江苏,0.0738
2020-01-25,广东,0.0426
2020-01-25,湖北,0.0254
2020-01-25,北京,0.0249
2020-01-25,安徽,0.0209
2020-01-25,河南,0.0186
2020-01-25,山东,0.0178
2020-01-25,四川,0.0175
2020-01-25,江西,0.0163
2020-01-25,重庆,0.0158
2020-01-25,河北,0.0136
2020-01-25,陕西,0.0127
2020-01-25,云南,0.0121
2020-01-25,湖南,0.012
2020-01-25,山西,0.0101
2020-01-25,广西,0.0099
2020-01-25,贵州,0.0083
2020-01-25,天津,0.0075
2020-01-25,辽宁,0.0063
2020-01-25,内蒙古,0.0061
2020-01-25,黑龙江,0.005699999999999999
2020-01-25,甘肃,0.005600000000000001
2020-01-25,海南,0.0036
2020-01-25,吉林,0.0035
2020-01-25,新疆,0.0035
2020-01-25,宁夏,0.0017
2020-01-25,青海,0.001
2020-01-25,西藏,0.0003
2020-01-26,浙江,0.4245
